name,average_revenue_per_movie
Joshua Oppenheimer,484320
Richard Bracewell,968534
Maciej Migas,967318
Koko Stambuk,967108
Jung-woong Yang,967087
Kelvin Tong,967051
Nick Stringer,966898
Jean-Bernard Marlin,966225
Andrzej Wajda,193164
Emir Khalilzadeh,193112
Dan SvÃ¡tek,482745
Jan Haluza,965482
Neal Wu,964767
Justinas KrisiÅ«nas,481964
Aziz Jindani,962929
Mathieu Sapin,962342
Robertas Razma,961440
Shree Ranjani,960994
Ying Ning,480000
David Pablos,960000
Mike Tollin,479945
Matti Geschonneck,479214
Alice Winocour,239096
Hikaru Yamaguchi,955989
Carrie Cracknell,477599
Luca Viotto,318295
Aleksandr Boykov,954696
Thomas Vincent,476512
Cyril Papakul,952127
Amar Kaushik,316603
Joey Moran,949386
York Shackleton,316396
Teng Bee,948871
Je-gu Yun,948710
Emin Alper,315887
Jeroen Houben,947029
Anna Paavilainen,946744
Stephen Ng,473324
Rachid Hami,472820
Yibran Asuad,945614
Gianni Costantion,944729
Max Pugh,944392
Marc Francis,944392
Emanuele Cralese,472138
Patrick Marber,943304
Dmitry Gubarev,314334
Richard Hughes,942628
Michael Goi,471254
Bernard Stora,940738
Xie Deju,940000
Yuan Yupeng,940000
Lawrence Fowler,313134
Jean-Francois Laguionie,313112
Andrei Konst,937491
Stere Gulea,936747
Michael Fizzano,935990
Hu Heyi,933589
Vladimir Alenikov,933138
Agusti Villaronga,310861
Adolfo Martinez Perez,931357
Christian Desmares,931074
Franck Ekinci,931074
Valeria Parisi,463966
Peter Greenaway,132070
Joachim Lang,924336
Richard Lowenstein,308004
Brendan Muldowney,461953
Sun-Dong Yoo,922747
Peter Foott,460938
Piero Messina,919852
David Raymond,919489
Jean-Baptiste Leonetti,919335
Yoshikazu Yasuhiko (å®å½¦ è¯å),229762
Akira Kurosawa,76579
Hans Canosa,459164
Juan Manuel Cotelo,229374
Zhang Yueping,917277
Petr Kubik,305636
Peng Fei,916822
Russell Owen,457812
Ben Smith,914954
Vali Dobrogeanu,913994
Jacobo MartÃ­nez,913844
Perry Lang,913609
Frederic Schoendoerffer,913048
Bernd BÃ¶hlich,912970
Sreejith Vijayan,911598
Sajid Samji,910749
Gerry Lively,909822
Filippo Bologna,907637
Bas van Teylingen,905745
Michael Petroni,452835
Alexandr Molochnikov,903997
Roseanne Liang,903806
Faraz Haider,451107
Daniel Gordon,225459
Jordi Frades,901435
Anne DepÃ©trini,901321
Miho Hirayama,901315
Chao-Liang Huang,900173
Zhou Yi,900000
Paul Abascal,900000
Elie Wajeman,449987
Fabio DâInnocenzo,449691
Xiaogang Gu,899119
Martin Schreier,897934
Pavel Sidorov,897544
Gianluca Jodice,895112
Kyle Newman,298159
Ugur Yagcioglu,892783
Hlynur Palmason,297409
Duncan Bridgeman,891540
Polly Findlay,891510
Naoyoshi Shiotani,297113
Li Yang,445618
Collette Sunderman,891134
Mouloud Achour,445211
Zhu Fengxian,890000
Lucky McKee,148285
Gayatri,444802
Samuel Benchetrit,443969
Kin Long Chan,887883
Carol Morley,295945
Carlos Carrera,443218
Nikita Vladimirov,295197
Jones Paula Whetu,883436
Menno Meyjes,441606
Claudio Amendola,883142
Akshat Verma,883114
Jin-Won-II Kim,881378
Brendan Malloy,440000
Emmett Malloy,293333
Stanley Nelson,219725
GÃ©rard Pautonnier,878645
Aml Ameen,878291
Bobcat Goldthwait,146338
Seok-woo Son ,875894
Selami Genli,873289
Cedric Anger,436480
Peter Cousens,872757
Mark Joffe,290728
Oleg Shtrom,871927
Xu Jun,870000
Jung-won Shin,869559
Emil Krizka,869452
Antony Cordier,869179
Wolfgang Murnberger,289726
Matt Murphy,865579
Mathias Mlekuz,864767
David Diane,864730
Anant Mahadevan,432301
Kim Nguyen,288172
Romain Quirot,864261
John Lyde,123453
Ulrike Grote,432046
Liv Ullmann,863895
Irina Gobozashvili,431449
Glen Keane,431173
Jason Lei Howden,430721
Hong Won-ki,861417
Stephen Schible,861126
Moises Ortiz Urquidi,860502
Qiang Wang,860000
John Kahrs,860000
AndrÃ©s GarrigÃ³,171915
Tatsuma Minamikawa,858851
Oliver Laxe,428961
Alvaro Brechner,428836
Andrucha Waddington,284863
Johanna Vuoksenmaa,853026
Jevons Au,852743
Max Nichols,852481
Menhaj Huda,283783
Jie Tan (è¦å¼),850000
Fenghe Shi,850000
JÃ©zabel Marques,849077
Huck Botko,212233
Josef Hader,848172
Pepsy Romanoff,848058
Jagan Shakti,847663
Alauda Ruiz de AzÃºa,847212
John McColgan,211553
John Stephenson,281592
Siddiq Barmak,844148
Lloyd Bacon,105375
Jorge Eduardo Ramirez,842429
Tran Anh Hung,841467
Pernille Fischer Christensen,420422
Henry Hobson,840648
Azazel Jacobs,167493
Nathaniel Kahn,278891
Jonas Carpignano,278507
YÃ»ichirÃ´ Yano,834831
Huang Ming-Cheng,417022
Yahai Zhang,833839
Johan Gevers,833641
Eric Nicholas,833590
Carl Reiner,75517
Hua Guo,830000
Michele Mally,207482
Wang Ying,828455
Karan Anshuman,827949
Saji Surendran,826535
Robert Duvall,275496
Lin Oeding,826472
Mai Zi,825882
Sophie Fillieres,411820
Amrinder Gill,823618
Francesco Capaldo,823346
Robert Thalheim,823170
Gabriel Nesci,823071
Kepa Sojo,821503
LÃ©a FrÃ©deval,820361
Robert Delamere,819871
Pablo Moreno,117120
Lado Kvataniya,819617
Florian Westermann,818129
Ersan Ozer,816625
Sean Foley,816452
Eugenio Mira,816441
Yury Ryazanov,815632
Anton Sivers,815088
Rauf Kubayev,815088
Robert SedlÃ¡cek,203233
Davide Bonacina,812765
Andrea Fadenti,812765
Louie Psihoyos,203177
Claudia Castro,810763
Hong Jun-pyo,810361
Zhang Chen,810000
Jianping Li,810000
David Caesar,404486
Bo Burnham,404155
Assaf Bernstein,806783
Aytekin Birkon,403390
Miloslav Halik,805880
Gregg Godfrey,805062
Jeremy Rawle,805062
Cathy Garcia-Molina,73148
Fabrizio Biggio,804394
Ivano De Matteo,201025
Ramazan Ozer,267999
Michel Boujenah,803890
Anil Ravipudi,200628
Brady Corbet,267184
Ãagatay Tosun,801012
Laurent Lafitte,800449
Adam Gunn,800398
Zhen Li,800000
Paul Hyett,399553
Chanya Button,398861
Zhang Zhongwei,797024
Olga Lopato,796406
Seul-yeah Jo,795482
Gustavo Ron,397289
Brian O'Malley,397212
LaÃ­s Bodanzky,396718
Sean Byrne,396570
Å tÄpÃ¡n Altrichter,793096
Iram Haq,792993
Michael Covino,792614
Boots Riley,792464
Cyprian T. Olencki,396103
Arkin AktaÃ§,263815
Yinxi Song,790000
Oh-seung Kwon,789327
Muayad Alayan,789323
Tom Edmunds,789088
Annemarie Mooren,788381
Pierre Dudan,788345
Angelin Preljocaj,788111
ValÃ©rie MÃ¼ller,788111
Wang Chenliu,787747
Pascal Elbe,392918
Rainer Kaufmann,785665
Adam Green,157092
Joel David Moore,261821
Mariusz Gawrys,392727
AntÃ³nio-Pedro Vasconcelos,261809
Bertrand Blier,261785
Dario Argento,60383
Jamie Linden,783986
Mark Jenkin,391776
Marco Pontecorvo,391556
Michel Denisot,781254
Ralf Huettner,780412
Ivan Minin,779686
Roberto Berliner,779275
Deng Zhiji,779255
Zaza Urushadze,389245
Atle Solberg Blakseth,778222
Frank Mosvold,778222
Dae-hyeong Lim,777032
Li Yaodong,388032
Chun-yi Hsieh,775700
Ãngel GÃ³mez HernÃ¡ndez,775201
Sanne Vogel,774969
Zal Batmanglij,387370
Jim Wilson,387219
David Schurmann,387064
Pierre Thoretton,774086
Arie Posin,386904
Nicola Barnaba,773447
Henry Yu,772558
Gustavo Bonafe,772282
Chen Yi-xian,771902
Susanna Nicchiarelli,257083
Corneliu Porumboiu,257059
Olga Akatieva,771167
Song Qi,770795
Zuxiang Zhao (èµµç¥ç¥¥),770000
Jinwei Zeng (æ¾æä¸º),770000
Richard Lanni,769335
Jenuse Mohammed,767896
Ho-kyung Lee,383803
Conor McPherson,767235
Djamel Bensalah,766469
Nikita Mikhalkov,153251
Jeremy Saulnier,191438
Maggie Gyllenhaal,765747
Peris Romano,765046
Christof Wahl,764295
Adrian Shergold,254454
William H. Arntz,381484
Betsy Chasse,762967
Mark Vicente,762967
Xu Lin,381283
Luc Enting,761241
Steve McNicholas,380443
Kristoffer Nyholm,760869
Lisa Immordino Vreeland,190194
Shiming Zheng,760000
Lei Ha,760000
Hao Dai Chang,760000
Ling Xuesong,760000
Agnieszka Glinska,759900
David Levien,759520
Brian Koppelman,759520
Luis Barros,759399
Roberto De Feo,379176
JÃ©rÃ´me Le Gris,757973
Naji Abu Nowar,757111
DiastÃ¨me,252266
Elise Duran,755568
Martin Macariev,755018
Xian-lin Zeng,754959
Ayako Kawano,753745
Mahmut Kaptan,752408
Yi Yang,375808
Leandro Mark,375525
Alejandra Marquez Abella,375151
Rintaro,375041
Liang Wang,250004
Radek BalaÅ¡,748504
Ilksen Basarir,748381
Lee Mi-young-II,747850
Serge Bozon,249097
Nicolas Boukhrief,249058
Juuso SyrjÃ¤,746987
Darnell Martin,186741
Jacek Borcuch,746357
Aina JÃ¤rvine,746079
Federico Milella,746079
Chad Chenouga,372395
Richard Press,372114
Ernie Barbarash,67637
Ernesto Sevilla,742493
Randall Miller,123747
Bentley Dean,370008
Paul Damien Williams,739742
Yafeng Shao,739245
Kenneth Bi,738015
Aleksey Krasovskiy,368452
Chen Liaoyu,736777
Monthon Arayangkoon,736528
Tomas Hodan,736053
Michal Otowski,735951
Nick Rosen,735672
Roy Andersson,367544
Abel Vang,244928
Burlee Vang,367393
Sergio Machado,734530
Nopparat Puttarattamamane,733816
Kyung-sub Lee,731972
AytaÃ§ AÄÄ±rlar,731767
Jose Luis Lopez-Linares,104529
Sophie Letourneur,731474
Dragon Chen,731388
Robert Sarkies,731039
E J-yong,730536
Jiang Guoquan,730261
Liancheng Liu,730000
Wu Hongwu,730000
Xiao Guo,730000
Sai Jun Zhang,730000
Dong-yang Yao,730000
Jiaxin Zhu,730000
Guoqing Zhang,730000
Jean-Stephane Bron,364996
Enes Ates,364934
Vijay Kumar Arora,145901
Freek Quartier,728944
Raaj Shaandilyaa,727891
Selahattin SancaklÄ±,242487
Sara Colangelo,242348
Ekaterina Telegina,726621
Daniel Augusto,726516
Romuald Boulanger,726063
Crispian Mills,363003
Shingo Suzuki,725702
Maya Forbes,241353
Samuel Collardey,361863
James R. Gorrie,723389
Anton Zenkovich,723356
Kentaro Yamaguchi,721511
Nadir MoknÃ¨che,721226
Keqin Zhou,720600
Victor Garcia,180005
Xirzat Yahup,720000
Fred Olen Ray,90000
SÃ©bastien Lifshitz,239437
Xavier de Choudens,718272
Jiang Ping,358287
Fabrice du Welz,143190
Alex Van Warmerdam,238379
George Michael,714690
Jan-Willem Wit,713846
Natalie Krinsky,713474
Hongsheng Luo,356668
Liza Johnson,237749
Sharon Maymom,712941
Tal Granit,712941
Hsu Chien Hsin,355465
Xiaogang Wu,710813
Chou Ko-Tai,710612
Cheuk Man Au,710602
Rosalind Ross,709747
Max Lang,64482
Marta Plucinska,708787
Nelson Dilipkumar,236204
Ãngeles ReinÃ©,354080
Mascha Halberstad,353774
Andy De Emmony,705110
Lu Shiyu,352539
Paul Fenech,705028
Maggie Peren,351877
Eric Khoo,351529
Reetta Huhtanen,702814
Guojun Yin,702276
Rodrigo Perez-Castro,701575
"Ines Paris,",701179
Caner Erzincan,350220
Li Ke,233367
Xiong Zhou,700000
Onur Aldogan,69894
Graham Moore,349382
Claudio Cupellini,349358
Ken Ninomiya,698683
Yoon Joon-Hyeong,697826
Shunsuke Tada,348839
Jonathan Zarantonello,697172
Pablo Aguero,232361
Ron Yuan,348290
Harry Baweja,348168
Andrius Ziurauskas,696285
Keiichi Hara,173914
Jayro Bustamante,231668
Qi Wang,694545
Vidhu Vinod Chopra,347111
Edouard Baer,346573
Joel Bergvall,693025
Simon Sandquist,693025
David Mrnka,692667
Alan Berk,692044
Aron Gaudet,172892
Gita Pullapilly,172892
Aditya Dhar,691137
Alejandro Jodorowsky,98643
Ilya Sherstobitov,690196
Zhuo Jianrong,690000
Xu Bin,688869
Michael Sarnoski,344206
David Farrier,343605
Zhu Shimao,686594
Issa Lopez,171626
Lydia Dean Pilcher,342222
Rick Famuyliwa,342181
Craig Monahan,342099
Timo Koivusalo,682395
Engin BastÃ¼rk,341114
Judith Davis,681347
Chris Mul,680650
Fyodor Popov,680578
Naomi Kawase,135944
Duck-geun Shim,678809
JoÃ£o Canijo,339231
Teddy Lussi-Modeste,677086
Hongwei Li,676981
Marina Seresesky,338321
Greig Cameron,676107
Dominic Dromgoole,135159
Antonin Peretjatko,675625
Mikael Shields,225206
Kathy Burke,674916
Ga Eun Yoon,337365
Can Yucel,674365
Yilin Guo,336805
Dusan Klein,673342
Carlos Rincones,672888
Pearry Teo,224148
Sara Dosa,335737
Geremy Jasper,335471
Jianyong Chen,670573
Ryan Barton-Grimley,670133
Han Yi,670000
Francesco Dafano,334931
Chen Bing,669445
Federico Moccia,669272
Alexis Cahill,668922
Alexis Sweet Cahill,668922
Brigitte Drodtloff,668922
Niki Iliev,334370
Philip Yung,667215
Ke Deng,666592
Kwon Soo-kyeong,666473
Declan Doyle,221882
Claire Burger,665603
Ruby L. Yang,664953
Ji-eun Kang,664660
Tim Brown,332119
Sophie Barthes,663871
Damien Leone,221184
Nana Harada,661883
Luchino Visconti,94482
Liao Bixiang,661229
Wilson Chin,220394
James Moran,660972
Claudio Caligari,660922
Joon-Sung Kim,660472
Ye Da Ying,660000
Jan Budar,658311
Phil Weinstein,658224
Alessio Cremonini,328845
Anselm Chan,657371
Dennis Kailing,656710
CÃ¼neyt Kaya,328264
Gavin Fitzgerald,218668
Andrew Levitas,218531
Vaclav Marhoul,655134
John Sayles,43670
Sander Burger,655044
Thomas Stuber,218323
Masaharu Take,327475
Grant Orchard,163698
Darren Ashton,654484
David Douglas,326832
Emma Dante,653493
Kasia Adamik,652713
Michal Kollar,651064
Stuart Townsend,650000
Thierry de Peretti,216580
Tarry Mortlock,647891
Ronan Le Page,647840
Henry Bromell,646570
Ulas Bahadir,323255
Taito Kawata,645798
SÃ¤rre,645798
Shuyu Lin,645786
Mark Franchetti,644896
Nick Reed,644896
Seok-hyeon-I Jo,644612
Questlove,322188
MaÃ¯mouna DoucourÃ©,644309
David Dietl,644155
Paul Solet,107333
Gustavo Salmeron,643281
Gunay Koker,321491
Vladimir Michalek,214179
Kavi Raz,321019
Marko RÃ¶hr,641653
Nikolay Kudryashov,641359
Om Raut,640761
Domenico Paolella,320298
Lina Wang,640000
Liu Yujun,640000
Eros Puglielli,213219
Christopher Menaul,127769
Wang Wen,638695
Stephen Bradley,638271
Lydia Smith,638245
Paulo Fontenelle,318827
Victor Bojinov,637203
Maggie Carey,637159
Ben Elton,637139
Marina Leskova,634725
Sia Furler,634010
James D. Stern,158487
Don Kempf,633949
Joe Nessbaum,632964
Sam Liu,42141
Norris Wong,631774
Jong-tae Choi,315152
Frank Gladstone,630000
ChangShi Chen,630000
Feng Yu,630000
Jakob Schuh,89865
Peter Strickland,157231
Tikhon Kornev,627996
Aleksi Makela,313990
Seung-won Lee,313674
Mamoru Oshii,156796
Chao Wang,625975
Zhang Dalai,624929
Curtis Vowell,312437
Felix Starck,312367
YaÃ«l Farber,624712
Dunya Smirnova,623263
Girorgia Farina,311008
Jorgen Klubien,621947
Wang Junlin,310951
Silvio Muccino,620658
Qixuan Guo,620000
Xiaobai Ma,620000
Farah Khan,619761
Michael Polish,51633
Sujoy Ghosh,206210
Amit Sharma,206196
Ãmer Faruk YardÄ±mcÄ±,154481
Nihat Durak,308405
Tao Sheng,616640
Ivan Sen,308301
Clive Barker,205437
Camille Vidal-Naquet,615965
Santiago Requejo,615317
Alex Lukyanchikov,615277
Chan Hing ka,614421
Qiao Fang,613468
Kim Hwi,612537
Preston A. Whitmore II,152903
Robin Swicord,611588
Liping Pan,610000
Fellipe Barbosa,203229
Yuu Nobuta,609346
Jan Fehse,607723
Mark Dacascos,606238
Ning Liu,605757
Andres Feddersen,605049
Seung-Hwan Baek,604768
Gavin Wiesen,302226
JÃ©rÃ©my Trouilh,604313
Fanny Liatard,604313
Andrea Sedlackova,302014
Christian Ryltenius,150888
S.K. Dale,301690
Jasmila Å½baniÄ,602274
Sophie Marceau,601765
Da Su,600000
Stephen Streker,599705
Peng-hua Peng,599101
David Nixon,298493
Bilal Kalyoncu,99215
John Swetnam,297598
Josh Lowell,594659
Femi Oyeniran,297317
Julien Hallard,592954
Jian Lu,296443
Punit Malhotra,295934
Jan Matthys,591680
Ran Jing,590000
Tinu Suresh Desai,589794
Robin Wright,589428
Lee Sun-myung,588674
Jacques Ouaniche,588109
John Ridley,146541
Joaquim LeitÃ£o,292963
Giuseppe Piccioni,195112
Nacho Ãlvarez,584939
Beom jin Jo,584584
RaÃºl de la Fuente,584564
Damian Nenow,584564
Amat Escalante,292244
NicolÃ¡s Silbert,584046
Marco Danieli,583828
Ivan Kursky,582909
Denis Rovira van Boekholt,582475
Victor Canache,582289
Augusto Fornari,581678
Jonathan Milott,193826
Cary Murnion,193826
Azfar Jafri,290337
Jian Min Kang,580000
John Goldschmidt,579848
Ramin Bahrani,72361
Wang Jian,578152
Jonathan Church,576989
Doris DÃ¶rrie,192094
Max Adams,575822
Tinu Pappachan,287683
Lisa Leeman,287415
Cosimo Gomez,191232
Arseny Syuhin,573521
Brian Baugh,191094
Dylan Kidd,286294
KeitarÃ´ Motonaga,190688
Won-geun Song,571979
Paola di Florio,571436
Claus Drexel,285544
Kemal DanacÄ±,142686
Ant Ward,570000
Xiaobai Tang,570000
Andy Suriano,570000
Igor Tuveri,569543
Craig Johnson,142329
Paul Murphy,284607
Fernando Kalife,569017
Jimmy Joseph Nako,568339
Martin Butler,284170
Koldo Serra,284140
Gustavo Moheno,568210
Kyu-Yeob No,567810
Michiel van Erp,283897
Diego Rougier,567607
Masaya Fujimori,283711
Gianni Aureli,566764
Kursat Kizbaz,566636
Abe Forsythe,141654
Anar Abbasov,566395
Kevin Carlin,565178
Dieter Berner,282477
Pippo Mezzapesa,282402
Shaojun Zhang,282056
Francesco Falaschi,563800
Marcelo Martinessi,561919
Deepak S. Shivdasani,280626
Ãagri Bayrakli,280215
Laurie Collyer,140082
Luca Vecchi,560041
Arthur Jones,560000
Jun Yang (æ¨å³»),560000
Paulinho Caruso,559948
Abhishek Sharma,93258
Gracie Otto,279658
Masato Jinbo,558234
Shane Carruth,278975
Claude Lalonde,556952
Anne-GaÃ«lle Daval,556600
Annemarie Jacir,556322
Mikael Marcimain,555048
Tomas Portella,184992
Julius Berg,554902
Tetsuya Yanagisawa,277370
Nicanor Loreti,184850
CharlÃ¨ne Favier,554423
Saverio Costanzo,554098
Clive Tonge,553934
Christoffer Boe,184638
Nick Gomez,276592
Satoshi Kon,138082
Olivier Casas,551802
Ahmet Erdal,551570
Noel Smyth,275611
Fergus Grady,275611
Max Mayer,275597
Ira Carpelan,275409
Arthur Harari,275008
Douxian Hong,550000
Andrius Å½iurauskas,549605
Cecile Telerman,274205
Charles S. Dutton,274181
Reed Morano,182743
Sahin Altug,548011
Audrius Juzenas,548008
Aditya Chopra,273940
Antony Szeto,547134
Sean Casey,546730
TomÃ¡Å¡ PavlÃ­Äek,546700
Felix Viscarret,182200
Francesca Mazzoleni,273147
David Batty,182039
Ella Lernhagen,545160
Edoardo de Angelis,272512
Steve Lichtag,545016
William H. Macy,181383
Emily Burns,543041
He Wen,542586
Yau Nai Hoi,542554
Hiroki Kazama,271189
Danny Leysner,542355
Tim Kirkby,271068
Denis Eleonskiy,541753
Felix Moati,540812
Shehzad Kashmiri,540639
Momina Duraid,540639
Roan Johnson,180210
Tony Gatlif,90099
Gerardo Gatica,540490
Baiju Liu,540000
Krzysztof Lang,539932
Lee Dong-hee,539407
Iginio Straffi,538917
Mustafa Ugur Yagcioglu,134722
Hudaverdi Yavuz,538551
Murat Serezli,538102
Emilis Velivisa,538086
Steve Buscemi,134369
Jim Cummings,179047
Todd Robinson,178940
Ali Adnan ÃzgÃ¼r,178868
Parasuram,536587
TomÃ¡Å¡ Vorel,268018
Ha-ra Kim,535952
Philippe Faucon,133931
Evgeny Vikharev,535413
Alain Gagnol,178374
Jean-Loup Felicioli,178374
Kim Mordaunt,267463
Yann Arthus-Bertrand,133623
Ben Sharrock,534446
Gustavo Cova,533158
Zhen Shiming,533102
Petr Vodicka,266448
Michael Rowe,266299
Darragh OâConnell,532566
Diego MuÃ±oz,531942
Valeria Bertuccelli,530560
Sahan GÃ¶kbakar,530331
Guy Nattiv,176740
Barbara Willis Sweete,176710
Lucy Mulloy,529766
Isaki Lacuesta,132234
Mauro Lima,528837
Nadav Lapid,131852
Giuseppe Lo Console,527257
Raj Kanwar,526694
Roly Gutierrez,526206
Ate de Jong,131497
Hafsia Herzi,262624
Serkan Karaarslan,524890
Young-Seon Yoo,524732
Edward Hall,524449
Stephen Amis,262107
Gireesh Damodar,524004
Jun Jiang,523354
Cory Finley,174432
Sanaa Hamri,130643
David LaÅka,522238
Martin Muller,522238
Kirby Atkins,522118
Lei Wang,521939
Dagur Kari,521672
JonÃ¡s Trueba,104297
Thierry FrÃ©maux,521183
Dimitry Menyaylo,520880
Xiaopeng Zhou,520000
Umberto Riccioni Carteni,259930
David Dufresne,519433
Pu Zhang,519018
Svyatoslav Podgaevskiy,519013
Heidi Ewing,86494
David White,258846
Darius Marder,516819
Aislinn Clarke,516734
Adrian Buitenhuis,103274
Xiao Feng,516279
Yelena Popovic,515753
Mimmo Calopresti,257846
Jakub Wronski,515414
NaÃ«l Marandin,515280
Ho-chan Park,514875
Anastasiya Popova,514698
Sergei Loznitsa,51408
Marcin Ziebinski,513740
Kim Rossi Stuart,256689
Antonio Padovan,256669
Geoffrey Enthoven,170400
Venu Goopaalan,511108
Yasin Uslu,255151
Diana NovotnÃ¡,510050
Minghui Shi,510000
Lin Zi Ping,510000
Christopher Nelius,254674
Radha Krishna Jagerlamudi,509165
Helen Qin,508836
Simon Hung,254410
Martin Makariev,254341
Weijun Chen,254278
Philippe Garrel,101495
Jang Jae-hyuk,507138
Rob Savage,169040
Owen Harris,506721
Taoge Li,506150
Andrew Bowler,506081
Jason Hall,505926
Tim Ferguson,505822
Nora Fingscheidt,252710
Marina de Van,505414
Liu Shiyu,505203
Erhan Baytimur,168397
Maryam Keshavarz,252429
Christian Theede,251966
Ivan Cotroneo,502615
Rodolphe Lauga,167537
Eun-kyung Yoon,502348
Kogonada,251159
Aleksey Chadov,501745
Lucas Bernard,501368
Gary Hardwick,250391
Mustafa H. ÃztÃ¼rk,250063
Xie Lianghong,500000
Nicholaus Goossen,500000
Bian Yuan,500000
Ricky Lau,500000
Charlie Lightening,249931
Brandon Trost,249869
Anastasia Mikova,499575
Xabi Molia,249458
Pablo Solarz,498429
Tiago Guedes,124530
Sung Sin-Hyo,498107
David Atkins,497690
Sadaf Foroughi,497676
Miguel Faria Jr.,497210
Rick Jacobson,248586
B.J. McDonnell,165713
Derik Murray,123995
Aleksandr Galibin,247948
David Clark,495826
Jiangnan Zhang,495742
Saulius Baradinskas,495707
Nico van den Brink,495697
Tetsuro Amino,494787
Arunraja Kamaraj,247333
Yevgeny Abyzov,493346
Asier Altuna,164373
Valerio Mieli,492760
Rachel Grady,98518
SÃ¼leyman Mert Ãzdemir,246021
Steven de Jong,491281
Peter Templeton,490578
Goh Young-jae,245217
Sergei Popov,490337
Ping Wang,490000
Quek Shio Chuan,245000
Dave Parker,163232
John Skipp,489696
Axelle Carolyn,489696
Andrew Kasch,244848
Mike Mendez,122424
Adam Gierasch,163232
Ryan Schifrin,244848
Betsy West,122349
Julie Cohen,122349
Danny Strong,489167
Anthony Hemingway,489121
Katja Benrath,244139
Chang-geun Lee,488152
Willem Gerritsen,488113
Cindy Meehl,243899
Owen Trevor,487181
Georgi Kostov,121751
Aniruddha Roy Chowdhury,486211
Mathias Malzieu,242861
Takeshi Yashiro,485327
Nithiwat Tharatorn,485201
Laura Bispuri,161725
Jean-Stephane Sauvaire,242537
Aleem Khan,485017
Yang Chao,484727
Alex Herron,483782
CÃ¼neyt Inay,241692
Jiangnan Tong,483331
Bowie Lau,241373
Zhen Ding,480000
Jie Ren,480000
Xin Han,480000
Lajos Koltai,478928
Andrea Segre,95764
Coline Assous,478454
Claudia Llosa,239027
Radu Mihaileanu,158875
Nick Wickham,238307
Anna Wieczur-Bluszcz,158704
Hannah Bergholm,476084
Alice Waddington,476062
Shady El-Hamus,237858
Marius Kunigenas,475157
David Charbonier,237560
Justin Powell,237560
Seung-woo-I Han,474584
Bertrand Bonello,78943
Kiyotaka Taguchi,236641
Sonia Liza Kenterman,472809
Tomer Heymann,236033
Kenshi Fushihara,471514
Marcus Ligocki,470903
